Data,contratos
2010-01-19,-11205.0
2010-01-20,-23903.0
2010-01-21,-39299.0
2010-01-22,-48602.0
2010-01-25,-48602.0
2010-01-26,-46309.0
2010-01-27,-68815.0
2010-01-28,-64427.0
2010-01-29,-57866.0
2010-02-01,-57866.0
2010-02-02,-24171.0
2010-02-03,-28679.0
2010-02-04,-24705.0
2010-02-05,-12594.0
2010-02-08,-12788.0
2010-02-09,-5474.0
2010-02-10,-7114.0
2010-02-11,-24328.0
2010-02-12,-28345.0
2010-02-15,-28345.0
2010-02-16,-28345.0
2010-02-17,-38121.0
2010-02-18,-42039.0
2010-02-19,-40685.0
2010-02-22,-40967.0
2010-02-23,-34522.0
2010-02-24,-46669.0
2010-02-25,-50199.0
2010-02-26,-45001.0
2010-03-01,11950.0
2010-03-02,-479.0
2010-03-03,-6013.0
2010-03-04,-22552.0
2010-03-05,-22552.0
2010-03-08,-22552.0
2010-03-09,-22552.0
2010-03-10,-22552.0
2010-03-11,-22552.0
2010-03-12,-22552.0
2010-03-15,-37046.0
2010-03-16,-30669.0
2010-03-17,-38035.0
2010-03-18,-36848.0
2010-03-19,-24055.0
2010-03-22,-22143.0
2010-03-23,-16193.0
2010-03-24,-16168.0
2010-03-25,-12172.0
2010-03-26,-32813.0
2010-03-29,-33322.0
2010-03-30,-12222.0
2010-03-31,12146.0
2010-04-01,18059.0
2010-04-02,18059.0
2010-04-05,15655.0
2010-04-06,13029.0
2010-04-07,13673.0
2010-04-08,6475.0
2010-04-09,10842.0
2010-04-12,12936.0
2010-04-13,-629.0
2010-04-14,-7376.0
2010-04-15,-10970.0
2010-04-16,-19642.0
2010-04-19,-13983.0
2010-04-20,-17275.0
2010-04-21,-17275.0
2010-04-22,-20676.0
2010-04-23,-20841.0
2010-04-26,-31460.0
2010-04-27,-4822.0
2010-04-28,5160.0
2010-04-29,-12273.0
2010-04-30,-7972.0
2010-05-03,17942.0
2010-05-04,8277.0
2010-05-05,-10588.0
2010-05-06,-12713.0
2010-05-07,-37100.0
2010-05-10,-5711.0
2010-05-11,1385.0
2010-05-12,7190.0
2010-05-13,2292.0
2010-05-14,9328.0
2010-05-17,23228.0
2010-05-18,26776.0
2010-05-19,36568.0
2010-05-20,50818.0
2010-05-21,41823.0
2010-05-24,41063.0
2010-05-25,46797.0
2010-05-26,43496.0
2010-05-27,57940.0
2010-05-28,68309.0
2010-05-31,62537.0
2010-06-01,3474.0
2010-06-02,-351.0
2010-06-03,-351.0
2010-06-04,2873.0
2010-06-07,6000.0
2010-06-08,970.0
2010-06-09,4114.0
2010-06-10,8683.0
2010-06-11,-10384.0
2010-06-14,-9430.0
2010-06-15,-11917.0
2010-06-16,-10370.0
2010-06-17,-3726.0
2010-06-18,-8844.0
2010-06-21,-15416.0
2010-06-22,-12050.0
2010-06-23,-14566.0
2010-06-24,-10265.0
2010-06-25,-19133.0
2010-06-28,-28107.0
2010-06-29,-2381.0
2010-06-30,15147.0
2010-07-01,23032.0
2010-07-02,29382.0
2010-07-05,27110.0
2010-07-06,16956.0
2010-07-07,10461.0
2010-07-08,11516.0
2010-07-09,11516.0
2010-07-12,-1891.0
2010-07-13,-6966.0
2010-07-14,-5515.0
2010-07-15,-10898.0
2010-07-16,-5829.0
2010-07-19,-2119.0
2010-07-20,2382.0
2010-07-21,-5954.0
2010-07-22,-4813.0
2010-07-23,-6730.0
2010-07-26,-2132.0
2010-07-27,7212.0
2010-07-28,431.0
2010-07-29,-3527.0
2010-07-30,-2796.0
2010-08-02,-11859.0
2010-08-03,-20412.0
2010-08-04,-24617.0
2010-08-05,-29232.0
2010-08-06,-27087.0
2010-08-09,-29215.0
2010-08-10,-30251.0
2010-08-11,-28200.0
2010-08-12,-35786.0
2010-08-13,-29398.0
2010-08-16,-29791.0
2010-08-17,-29412.0
2010-08-18,-32575.0
2010-08-19,-30543.0
2010-08-20,-29490.0
2010-08-23,-27600.0
2010-08-24,-22769.0
2010-08-25,-22293.0
2010-08-26,-22738.0
2010-08-27,-29494.0
2010-08-30,-38669.0
2010-08-31,-40245.0
2010-09-01,-35652.0
2010-09-02,-51773.0
2010-09-03,-58324.0
2010-09-06,-61761.0
2010-09-07,-61761.0
2010-09-08,-62776.0
2010-09-09,-54069.0
2010-09-10,-65053.0
2010-09-13,-50108.0
2010-09-14,-57049.0
2010-09-15,-60732.0
2010-09-16,-57103.0
2010-09-17,-52383.0
2010-09-20,-53401.0
2010-09-21,-58843.0
2010-09-22,-82126.0
2010-09-23,-85182.0
2010-09-24,-91860.0
2010-09-27,-95504.0
2010-09-28,-93647.0
2010-09-29,-71413.0
2010-09-30,-77014.0
2010-10-01,-105850.0
2010-10-04,-108447.0
2010-10-05,-122414.0
2010-10-06,-144782.0
2010-10-07,-133419.0
2010-10-08,-140060.0
2010-10-11,-147098.0
2010-10-12,-147098.0
2010-10-13,-136208.0
2010-10-14,-111821.0
2010-10-15,-114688.0
2010-10-18,-104897.0
2010-10-19,-96703.0
2010-10-20,-102147.0
2010-10-21,-109007.0
2010-10-22,-96725.0
2010-10-25,-82099.0
2010-10-26,-63660.0
2010-10-27,-63590.0
2010-10-28,-70383.0
2010-10-29,-64797.0
2010-11-01,7828.0
2010-11-02,7828.0
2010-11-03,7828.0
2010-11-04,7828.0
2010-11-05,7828.0
2010-11-08,20570.0
2010-11-09,20570.0
2010-11-10,5265.0
2010-11-11,17508.0
2010-11-12,29091.0
2010-11-15,29091.0
2010-11-16,45417.0
2010-11-17,42584.0
2010-11-18,51050.0
2010-11-19,49860.0
2010-11-22,59112.0
2010-11-23,65693.0
2010-11-24,59887.0
2010-11-25,61448.0
2010-11-26,55450.0
2010-11-29,55450.0
2010-11-30,55450.0
2010-12-01,55450.0
2010-12-02,-41421.0
2010-12-03,-46317.0
2010-12-06,-43738.0
2010-12-07,-30844.0
2010-12-08,-29891.0
2010-12-09,-14220.0
2010-12-10,-38019.0
2010-12-13,-55741.0
2010-12-14,-47600.0
2010-12-15,-51453.0
2010-12-16,-35983.0
2010-12-17,-35855.0
2010-12-20,-43893.0
2010-12-21,-18616.0
2010-12-22,-30262.0
2010-12-23,-30089.0
2010-12-24,-30089.0
2010-12-27,-27639.0
2010-12-28,-28660.0
2010-12-29,-36351.0
2010-12-30,-7972.0
2010-12-31,-7972.0
2011-01-03,-20379.0
2011-01-04,-25631.0
2011-01-05,-25827.0
2011-01-06,-13606.0
2011-01-07,-28361.0
2011-01-10,-30195.0
2011-01-11,-32170.0
2011-01-12,-47354.0
2011-01-13,-39340.0
2011-01-14,-40864.0
2011-01-17,-46748.0
2011-01-18,-45746.0
2011-01-19,-50161.0
2011-01-20,-38163.0
2011-01-21,-22269.0
2011-01-24,-6458.0
2011-01-25,-6458.0
2011-01-26,-13401.0
2011-01-27,-25784.0
2011-01-28,-18317.0
2011-01-31,-18483.0
2011-02-01,2997.0
2011-02-02,2268.0
2011-02-03,613.0
2011-02-04,6931.0
2011-02-07,7327.0
2011-02-08,-4510.0
2011-02-09,-756.0
2011-02-10,4158.0
2011-02-11,-3290.0
2011-02-14,-9820.0
2011-02-15,-20181.0
2011-02-16,-21557.0
2011-02-17,-30833.0
2011-02-18,-24918.0
2011-02-21,-23889.0
2011-02-22,-19335.0
2011-02-23,-16564.0
2011-02-24,-35104.0
2011-02-25,-21063.0
2011-02-28,3097.0
2011-03-01,-21587.0
2011-03-02,-30173.0
2011-03-03,-20270.0
2011-03-04,-21117.0
2011-03-07,-21117.0
2011-03-08,-21117.0
2011-03-09,-19539.0
2011-03-10,-14995.0
2011-03-11,-15998.0
2011-03-14,-17630.0
2011-03-15,-5376.0
2011-03-16,2143.0
2011-03-17,-6887.0
2011-03-18,-4592.0
2011-03-21,-5067.0
2011-03-22,-9016.0
2011-03-23,-13213.0
2011-03-24,-2562.0
2011-03-25,-13068.0
2011-03-28,-23348.0
2011-03-29,-26344.0
2011-03-30,-28104.0
2011-03-31,-15216.0
2011-04-01,-30137.0
2011-04-04,-17802.0
2011-04-05,-21134.0
2011-04-06,-23992.0
2011-04-07,-27158.0
2011-04-08,-21349.0
2011-04-11,-26753.0
2011-04-12,-27892.0
2011-04-13,-40357.0
2011-04-14,-48897.0
2011-04-15,-62738.0
2011-04-18,-61939.0
2011-04-19,-63964.0
2011-04-20,-50396.0
2011-04-21,-50396.0
2011-04-22,-50396.0
2011-04-25,-50867.0
2011-04-26,-58309.0
2011-04-27,-62170.0
2011-04-28,-28960.0
2011-04-29,-21963.0
2011-05-02,-54224.0
2011-05-03,-47880.0
2011-05-04,-59271.0
2011-05-05,-69123.0
2011-05-06,-70010.0
2011-05-09,-55808.0
2011-05-10,-62280.0
2011-05-11,-50782.0
2011-05-12,-50782.0
2011-05-13,-36713.0
2011-05-16,-30535.0
2011-05-17,-43180.0
2011-05-18,-43612.0
2011-05-19,-39059.0
2011-05-20,-45259.0
2011-05-23,-43425.0
2011-05-24,-41402.0
2011-05-25,-31864.0
2011-05-26,-27004.0
2011-05-27,-45973.0
2011-05-30,-52237.0
2011-05-31,-61759.0
2011-06-01,-74702.0
2011-06-02,-76756.0
2011-06-03,-92675.0
2011-06-06,-78524.0
2011-06-07,-95330.0
2011-06-08,-91206.0
2011-06-09,-97955.0
2011-06-10,-99188.0
2011-06-13,-98349.0
2011-06-14,-101527.0
2011-06-15,-101492.0
2011-06-16,-88309.0
2011-06-17,-88433.0
2011-06-20,-95432.0
2011-06-21,-91050.0
2011-06-22,-85677.0
2011-06-23,-85677.0
2011-06-24,-83361.0
2011-06-27,-105655.0
2011-06-28,-96671.0
2011-06-29,-99657.0
2011-06-30,-77996.0
2011-07-01,-36630.0
2011-07-04,-35151.0
2011-07-05,-29870.0
2011-07-06,-29739.0
2011-07-07,-30232.0
2011-07-08,-28800.0
2011-07-11,-27686.0
2011-07-12,-31227.0
2011-07-13,-29184.0
2011-07-14,-28975.0
2011-07-15,-35348.0
2011-07-18,-41958.0
2011-07-19,-51755.0
2011-07-20,-56463.0
2011-07-21,-78491.0
2011-07-22,-74719.0
2011-07-25,-99980.0
2011-07-26,-86649.0
2011-07-27,-73853.0
2011-07-28,-85514.0
2011-07-29,-89837.0
2011-08-01,-66941.0
2011-08-02,-61262.0
2011-08-03,-75866.0
2011-08-04,-71032.0
2011-08-05,-72902.0
2011-08-08,-74538.0
2011-08-09,-47321.0
2011-08-10,-47170.0
2011-08-11,-49975.0
2011-08-12,-49779.0
2011-08-15,-55238.0
2011-08-16,-55390.0
2011-08-17,-50958.0
2011-08-18,-34707.0
2011-08-19,-34814.0
2011-08-22,-33587.0
2011-08-23,-27539.0
2011-08-24,-17630.0
2011-08-25,-16302.0
2011-08-26,-12086.0
2011-08-29,-12652.0
2011-08-30,-19018.0
2011-08-31,-35195.0
2011-09-01,-37004.0
2011-09-02,-32493.0
2011-09-05,-36098.0
2011-09-06,-37373.0
2011-09-07,-37373.0
2011-09-08,-36595.0
2011-09-09,-30936.0
2011-09-12,-30559.0
2011-09-13,-32725.0
2011-09-14,-33259.0
2011-09-15,-33467.0
2011-09-16,-39028.0
2011-09-19,-55031.0
2011-09-20,-47278.0
2011-09-21,-44746.0
2011-09-22,-55062.0
2011-09-23,-41869.0
2011-09-26,-40354.0
2011-09-27,-26620.0
2011-09-28,-18608.0
2011-09-29,-25440.0
2011-09-30,-71604.0
2011-10-03,-92507.0
2011-10-04,-86351.6
2011-10-05,-90151.8
2011-10-06,-84644.2
2011-10-07,-87716.4
2011-10-10,-87947.4
2011-10-11,-89856.6
2011-10-12,-89856.6
2011-10-13,-85874.6
2011-10-14,-85097.2
2011-10-17,-77108.0
2011-10-18,-78997.2
2011-10-19,-71821.0
2011-10-20,-74528.6
2011-10-21,-79162.0
2011-10-24,-84614.0
2011-10-25,-84259.0
2011-10-26,-77652.2
2011-10-27,-61474.0
2011-10-28,-67873.8
2011-10-31,-79504.0
2011-11-01,-89988.2
2011-11-02,-89988.2
2011-11-03,-90455.0
2011-11-04,-84540.0
2011-11-07,-80163.8
2011-11-08,-82769.2
2011-11-09,-73058.4
2011-11-10,-80429.8
2011-11-11,-61930.0
2011-11-14,-62108.6
2011-11-15,-62108.6
2011-11-16,-62099.4
2011-11-17,-70256.6
2011-11-18,-66526.8
2011-11-21,-66287.4
2011-11-22,-61370.4
2011-11-23,-61408.0
2011-11-24,-41337.6
2011-11-25,-51851.2
2011-11-28,-53426.0
2011-11-29,-47768.4
2011-11-30,-55862.6
2011-12-01,-57877.2
2011-12-02,-67407.4
2011-12-05,-76295.2
2011-12-06,-74663.2
2011-12-07,-59368.6
2011-12-08,-56349.4
2011-12-09,-58181.2
2011-12-12,-53273.2
2011-12-13,-54893.6
2011-12-14,-43133.6
2011-12-15,-39421.8
2011-12-16,-27882.8
2011-12-19,-25416.0
2011-12-20,-20595.0
2011-12-21,-33682.4
2011-12-22,-38867.0
2011-12-23,-38776.4
2011-12-26,-39390.4
2011-12-27,-36677.6
2011-12-28,-25528.6
2011-12-29,-34598.0
2011-12-30,-34598.0
2012-01-02,-9922.8
2012-01-03,1010.8
2012-01-04,-20302.0
2012-01-05,-27584.0
2012-01-06,-25757.6
2012-01-09,-16752.4
2012-01-10,-13504.6
2012-01-11,-9182.6
2012-01-12,-2613.4
2012-01-13,2205.6
2012-01-16,-11964.4
2012-01-17,-21314.8
2012-01-18,-16220.6
2012-01-19,-594.2
2012-01-20,-3181.6
2012-01-23,-11399.0
2012-01-24,-8017.2
2012-01-25,-8017.2
2012-01-26,-6322.6
2012-01-27,-13938.0
2012-01-30,-15968.4
2012-01-31,-22175.4
2012-02-01,-46875.8
2012-02-02,-56064.6
2012-02-03,-59379.6
2012-02-06,-49727.6
2012-02-07,-46550.0
2012-02-08,-37072.2
2012-02-09,-21371.0
2012-02-10,-23924.2
2012-02-13,-33045.2
2012-02-14,-30611.4
2012-02-15,-37085.8
2012-02-16,-37039.8
2012-02-17,-30347.8
2012-02-20,-30347.8
2012-02-21,-30347.8
2012-02-22,-21155.8
2012-02-23,-6712.2
2012-02-24,-6855.2
2012-02-27,-22575.2
2012-02-28,-15637.2
2012-02-29,-1814.0
2012-03-01,-15949.2
2012-03-02,-8346.6
2012-03-05,-11998.2
2012-03-06,-2418.8
2012-03-07,26511.6
2012-03-08,55455.8
2012-03-09,76930.6
2012-03-12,91473.6
2012-03-13,103760.4
2012-03-14,113763.0
2012-03-15,112988.2
2012-03-16,127550.6
2012-03-19,136905.6
2012-03-20,141926.2
2012-03-21,148109.8
2012-03-22,141903.2
2012-03-23,137129.0
2012-03-26,133743.2
2012-03-27,140941.4
2012-03-28,129238.0
2012-03-29,105744.4
2012-03-30,104446.2
2012-04-02,-13013.2
2012-04-03,-15022.8
2012-04-04,-2309.8
2012-04-05,-7155.8
2012-04-06,-7155.8
2012-04-09,-5080.4
2012-04-10,849.4
2012-04-11,6189.0
2012-04-12,10401.4
2012-04-13,11205.4
2012-04-16,21633.4
2012-04-17,31908.8
2012-04-18,36273.2
2012-04-19,37490.4
2012-04-20,40282.2
2012-04-23,46406.4
2012-04-24,61721.8
2012-04-25,76645.8
2012-04-26,64374.4
2012-04-27,57944.8
2012-04-30,78760.6
2012-05-01,78760.6
2012-05-02,83337.0
2012-05-03,59519.2
2012-05-04,50552.8
2012-05-07,58325.0
2012-05-08,65105.6
2012-05-09,78010.4
2012-05-10,71622.2
2012-05-11,64840.8
2012-05-14,76531.6
2012-05-15,93020.0
2012-05-16,97147.2
2012-05-17,101875.8
2012-05-18,97533.4
2012-05-21,113359.8
2012-05-22,143071.4
2012-05-23,126816.0
2012-05-24,131477.6
2012-05-25,130209.6
2012-05-28,122729.0
2012-05-29,114128.2
2012-05-30,117512.6
2012-05-31,112441.2
2012-06-01,102033.8
2012-06-04,105003.0
2012-06-05,97598.0
2012-06-06,93663.8
2012-06-07,93663.8
2012-06-08,98334.4
2012-06-11,109896.8
2012-06-12,114222.0
2012-06-13,114685.6
2012-06-14,103754.2
2012-06-15,106950.0
2012-06-18,106559.0
2012-06-19,106800.4
2012-06-20,106045.8
2012-06-21,97379.4
2012-06-22,92875.8
2012-06-25,100449.4
2012-06-26,95855.2
2012-06-27,115241.4
2012-06-28,107408.4
2012-06-29,84890.6
2012-07-02,62882.2
2012-07-03,75773.0
2012-07-04,85097.6
2012-07-05,87553.8
2012-07-06,89028.0
2012-07-09,89028.0
2012-07-10,84937.6
2012-07-11,81634.6
2012-07-12,83851.8
2012-07-13,87316.6
2012-07-16,92083.4
2012-07-17,90414.2
2012-07-18,92649.4
2012-07-19,91790.2
2012-07-20,90268.0
2012-07-23,91350.6
2012-07-24,91096.0
2012-07-25,89575.8
2012-07-26,84015.0
2012-07-27,75475.8
2012-07-30,71984.8
2012-07-31,5100.2
2012-08-01,-47228.0
2012-08-02,-51196.0
2012-08-03,-39964.6
2012-08-06,-42822.4
2012-08-07,-42609.0
2012-08-08,-43761.2
2012-08-09,-50301.6
2012-08-10,-51727.8
2012-08-13,-60323.4
2012-08-14,-50776.2
2012-08-15,-52023.8
2012-08-16,-46459.0
2012-08-17,-53219.2
2012-08-20,-53703.0
2012-08-21,-54891.2
2012-08-22,-53106.4
2012-08-23,-57551.2
2012-08-24,-50488.2
2012-08-27,-60595.2
2012-08-28,-56796.2
2012-08-29,8927.6
2012-08-30,-7429.4
2012-08-31,37616.0
2012-09-03,31071.4
2012-09-04,28580.4
2012-09-05,15819.8
2012-09-06,15976.2
2012-09-07,15976.2
2012-09-10,38526.2
2012-09-11,30920.8
2012-09-12,32273.0
2012-09-13,43876.8
2012-09-14,23736.2
2012-09-17,42416.8
2012-09-18,38391.2
2012-09-19,21982.2
2012-09-20,29343.4
2012-09-21,30938.8
2012-09-24,23718.8
2012-09-25,9886.6
2012-09-26,-140.39999999999998
2012-09-27,17151.4
2012-09-28,28772.6
2012-10-01,54518.6
2012-10-02,58758.4
2012-10-03,61925.2
2012-10-04,64418.2
2012-10-05,65425.6
2012-10-08,58707.6
2012-10-09,63975.0
2012-10-10,63534.6
2012-10-11,73305.8
2012-10-12,73305.8
2012-10-15,68113.2
2012-10-16,65140.2
2012-10-17,76392.2
2012-10-18,80610.6
2012-10-19,83198.4
2012-10-22,82218.4
2012-10-23,78733.8
2012-10-24,79157.0
2012-10-25,78267.8
2012-10-26,77530.6
2012-10-29,73359.0
2012-10-30,74960.0
2012-10-31,128406.0
2012-11-01,69435.4
2012-11-02,69435.4
2012-11-05,62649.0
2012-11-06,60427.6
2012-11-07,64418.4
2012-11-08,65247.0
2012-11-09,70497.6
2012-11-12,77630.2
2012-11-13,96781.8
2012-11-14,88046.6
2012-11-15,88046.6
2012-11-16,78441.6
2012-11-19,89319.4
2012-11-20,89319.4
2012-11-21,85800.2
2012-11-22,89876.8
2012-11-23,105685.2
2012-11-26,112655.6
2012-11-27,106104.4
2012-11-28,100612.2
2012-11-29,99541.8
2012-11-30,169655.2
2012-12-03,108878.2
2012-12-04,101305.0
2012-12-05,101896.8
2012-12-06,107554.2
2012-12-07,104027.6
2012-12-10,101091.4
2012-12-11,101522.8
2012-12-12,108023.6
2012-12-13,107216.0
2012-12-14,107447.6
2012-12-17,102767.0
2012-12-18,98614.4
2012-12-19,95773.0
2012-12-20,92604.8
2012-12-21,88009.8
2012-12-24,88009.8
2012-12-25,88009.8
2012-12-26,79722.2
2012-12-27,91654.8
2012-12-28,101910.6
2012-12-31,101910.6
2013-01-01,101910.6
2013-01-02,18794.2
2013-01-03,7837.0
2013-01-04,12631.6
2013-01-07,33836.8
2013-01-08,41549.0
2013-01-09,38680.0
2013-01-10,27636.4
2013-01-11,28195.8
2013-01-14,39399.4
2013-01-15,34454.4
2013-01-16,22028.8
2013-01-17,4798.8
2013-01-18,14328.4
2013-01-21,13828.2
2013-01-22,14465.2
2013-01-23,2272.4
2013-01-24,16753.8
2013-01-25,16753.8
2013-01-28,8894.4
2013-01-29,-8627.0
2013-01-30,-10131.8
2013-01-31,4855.0
2013-02-01,40289.0
2013-02-04,36767.4
2013-02-05,48158.8
2013-02-06,48631.4
2013-02-07,37911.0
2013-02-08,34589.2
2013-02-11,34589.2
2013-02-12,34589.2
2013-02-13,36619.6
2013-02-14,34695.6
2013-02-15,39803.0
2013-02-18,34570.0
2013-02-19,25938.0
2013-02-20,42422.6
2013-02-21,39806.0
2013-02-22,22801.6
2013-02-25,20303.8
2013-02-26,20893.6
2013-02-27,838.4
2013-02-28,15764.0
2013-03-01,-40194.2
2013-03-04,-32136.2
2013-03-05,-27479.2
2013-03-06,-40608.8
2013-03-07,-36378.2
2013-03-08,-41210.8
2013-03-11,-27078.6
2013-03-12,-20749.6
2013-03-13,-29932.6
2013-03-14,-27473.2
2013-03-15,-25746.4
2013-03-18,-23588.2
2013-03-19,-21868.2
2013-03-20,-658.2
2013-03-21,3466.8
2013-03-22,7441.6
2013-03-25,10201.0
2013-03-26,17785.2
2013-03-27,25432.2
2013-03-28,44514.0
2013-03-29,44514.0
2013-04-01,24677.2
2013-04-02,22677.6
2013-04-03,19452.4
2013-04-04,15265.0
2013-04-05,4933.8
2013-04-08,599.8
2013-04-09,21088.8
2013-04-10,13418.2
2013-04-11,22820.8
2013-04-12,23001.6
2013-04-15,43136.4
2013-04-16,66113.8
2013-04-17,56697.4
2013-04-18,85048.0
2013-04-19,69620.8
2013-04-22,77895.0
2013-04-23,81304.6
2013-04-24,76407.4
2013-04-25,58701.8
2013-04-26,67127.6
2013-04-29,64683.0
2013-04-30,117082.0
2013-05-01,117082.0
2013-05-02,89710.2
2013-05-03,88984.0
2013-05-06,92947.4
2013-05-07,96007.2
2013-05-08,91361.4
2013-05-09,98395.2
2013-05-10,110538.4
2013-05-13,125433.6
2013-05-14,144378.4
2013-05-15,149346.2
2013-05-16,159051.0
2013-05-17,181530.4
2013-05-20,184176.0
2013-05-21,189998.2
2013-05-22,174715.2
2013-05-23,158342.4
2013-05-24,162463.6
2013-05-27,164283.4
2013-05-28,183516.6
2013-05-29,207519.2
2013-05-30,207519.2
2013-05-31,197167.0
2013-06-03,197137.4
2013-06-04,117570.8
2013-06-05,130604.4
2013-06-06,129712.8
2013-06-07,132885.0
2013-06-10,129543.6
2013-06-11,113268.0
2013-06-12,131447.8
2013-06-13,133597.8
2013-06-14,124764.4
2013-06-17,168932.2
2013-06-18,220990.8
2013-06-19,221255.6
2013-06-20,253954.8
2013-06-21,273373.6
2013-06-24,268754.4
2013-06-25,239303.0
2013-06-26,235959.4
2013-06-27,222698.4
2013-06-28,290920.0
2013-07-01,137171.2
2013-07-02,148998.0
2013-07-03,150433.8
2013-07-04,161605.8
2013-07-05,169937.0
2013-07-08,167205.2
2013-07-09,167205.2
2013-07-10,169343.2
2013-07-11,167345.0
2013-07-12,184193.2
2013-07-15,162326.4
2013-07-16,154446.6
2013-07-17,152701.2
2013-07-18,160258.8
2013-07-19,157026.0
2013-07-22,157759.8
2013-07-23,152662.0
2013-07-24,146885.4
2013-07-25,159077.4
2013-07-26,167343.6
2013-07-29,165844.4
2013-07-30,161244.4
2013-07-31,282168.4
2013-08-01,181708.6
2013-08-02,176744.0
2013-08-05,182357.6
2013-08-06,179744.6
2013-08-07,175897.8
2013-08-08,183217.2
2013-08-09,81594.8
2013-08-12,80663.4
2013-08-13,80496.0
2013-08-14,81195.0
2013-08-15,116443.2
2013-08-16,127398.2
2013-08-19,109611.2
2013-08-20,102317.6
2013-08-21,116246.8
2013-08-22,60038.0
2013-08-23,24111.0
2013-08-26,31290.4
2013-08-27,41401.4
2013-08-28,58675.6
2013-08-29,67359.4
2013-08-30,58544.2
2013-09-02,18026.2
2013-09-03,17044.4
2013-09-04,12619.4
2013-09-05,475.0
2013-09-06,-12291.6
2013-09-09,-15902.4
2013-09-10,-22194.0
2013-09-11,-32467.0
2013-09-12,-31210.2
2013-09-13,-27069.6
2013-09-16,-24402.2
2013-09-17,-16589.6
2013-09-18,-49369.6
2013-09-19,-54606.6
2013-09-20,-40193.2
2013-09-23,-48330.2
2013-09-24,-52948.6
2013-09-25,-33089.6
2013-09-26,-17715.4
2013-09-27,-24048.0
2013-09-30,-6241.6
2013-10-01,25356.8
2013-10-02,21381.0
2013-10-03,16671.8
2013-10-04,17661.4
2013-10-07,19023.2
2013-10-08,19183.4
2013-10-09,15747.4
2013-10-10,9837.6
2013-10-11,4807.2
2013-10-14,1382.8
2013-10-15,5193.8
2013-10-16,15910.4
2013-10-17,18525.4
2013-10-18,16810.0
2013-10-21,20895.6
2013-10-22,20015.2
2013-10-23,19476.6
2013-10-24,25542.0
2013-10-25,4190.4
2013-10-28,-3953.6
2013-10-29,-20461.2
2013-10-30,-18398.2
2013-10-31,-25707.6
2013-11-01,-73922.2
2013-11-04,-68496.0
2013-11-05,-63286.8
2013-11-06,-59629.8
2013-11-07,-55373.8
2013-11-08,-43750.2
2013-11-11,-55401.4
2013-11-12,-62594.2
2013-11-13,-62942.2
2013-11-14,-72823.6
2013-11-15,-72823.6
2013-11-18,-66149.6
2013-11-19,-75144.2
2013-11-20,-75144.2
2013-11-21,-68861.8
2013-11-22,-38954.4
2013-11-25,-26408.6
2013-11-26,-32223.8
2013-11-27,-35173.8
2013-11-28,-70006.0
2013-11-29,-64164.2
2013-12-02,-5381.6
2013-12-03,-25596.0
2013-12-04,-33964.6
2013-12-05,-57259.0
2013-12-06,-52941.4
2013-12-09,-50338.8
2013-12-10,-46200.4
2013-12-11,-43270.8
2013-12-12,-35238.8
2013-12-13,-38752.4
2013-12-16,-42939.2
2013-12-17,-27558.8
2013-12-18,-29362.2
2013-12-19,-39718.0
2013-12-20,-32686.4
2013-12-23,-36377.2
2013-12-24,-36377.2
2013-12-25,-36377.2
2013-12-26,-45281.0
2013-12-27,-42544.8
2013-12-30,-23856.8
2013-12-31,-23856.8
2014-01-01,-23856.8
2014-01-02,12863.0
2014-01-03,22269.2
2014-01-06,7712.6
2014-01-07,4954.2
2014-01-08,3880.6
2014-01-09,11701.2
2014-01-10,15895.4
2014-01-13,26837.6
2014-01-14,30022.6
2014-01-15,44284.2
2014-01-16,56100.8
2014-01-17,57927.2
2014-01-20,55295.2
2014-01-21,52955.6
2014-01-22,57732.0
2014-01-23,40173.4
2014-01-24,51834.0
2014-01-27,28357.2
2014-01-28,34578.8
2014-01-29,46801.4
2014-01-30,51476.2
2014-01-31,73229.6
2014-02-03,108011.8
2014-02-04,110607.0
2014-02-05,112836.0
2014-02-06,113298.8
2014-02-07,118292.6
2014-02-10,122158.2
2014-02-11,116752.6
2014-02-12,139913.0
2014-02-13,135029.8
2014-02-14,130626.2
2014-02-17,121236.4
2014-02-18,139396.0
2014-02-19,142502.4
2014-02-20,123755.2
2014-02-21,113788.2
2014-02-24,107502.8
2014-02-25,111272.6
2014-02-26,120940.2
2014-02-27,136413.6
2014-02-28,136265.0
2014-03-03,136265.0
2014-03-04,136265.0
2014-03-05,79152.8
2014-03-06,68309.2
2014-03-07,75219.4
2014-03-10,81226.4
2014-03-11,70645.6
2014-03-12,66806.2
2014-03-13,66169.2
2014-03-14,66065.4
2014-03-17,57449.8
2014-03-18,67951.8
2014-03-19,69420.6
2014-03-20,62050.0
2014-03-21,46722.2
2014-03-24,61968.4
2014-03-25,64076.6
2014-03-26,49737.0
2014-03-27,31397.2
2014-03-28,29793.0
2014-03-31,20994.2
2014-04-01,26064.0
2014-04-02,35971.2
2014-04-03,46747.8
2014-04-04,33000.6
2014-04-07,21952.8
2014-04-08,14186.6
2014-04-09,3999.2
2014-04-10,-28261.6
2014-04-11,-16934.2
2014-04-14,-14112.6
2014-04-15,-21055.4
2014-04-16,-19281.0
2014-04-17,-27119.4
2014-04-18,-27119.4
2014-04-21,-27119.4
2014-04-22,-8182.2
2014-04-23,-7974.4
2014-04-24,-14512.8
2014-04-25,-15172.6
2014-04-28,-13103.4
2014-04-29,-27049.4
