Date,USDBRL,Dias
2007-09-13,1.904,1022
2007-09-14,1.9005,1023
2007-09-17,1.9195,1024
2007-09-18,1.877,1025
2007-09-19,1.8681,1026
2007-09-20,1.8819,1027
2007-09-21,1.8677,1028
2007-09-24,1.8701,1029
2007-09-25,1.8591,1030
2007-09-26,1.846,1031
2007-09-27,1.843,1032
2007-09-28,1.8336,1033
2007-10-01,1.809,1034
2007-10-02,1.8242,1035
2007-10-03,1.839,1036
2007-10-04,1.8244,1037
2007-10-05,1.804,1038
2007-10-08,1.8178,1039
2007-10-09,1.803,1040
2007-10-10,1.8041,1041
2007-10-11,1.8055,1042
2007-10-15,1.8143,1043
2007-10-16,1.8147,1044
2007-10-17,1.8217,1045
2007-10-18,1.7848,1046
2007-10-19,1.8035,1047
2007-10-22,1.817,1048
2007-10-23,1.7966,1049
2007-10-24,1.8076,1050
2007-10-25,1.7943,1051
2007-10-26,1.768,1052
2007-10-29,1.756,1053
2007-10-30,1.7524,1054
2007-10-31,1.736,1055
2007-11-01,1.7477,1056
2007-11-05,1.7489,1057
2007-11-06,1.7355,1058
2007-11-07,1.74,1059
2007-11-08,1.7429,1060
2007-11-09,1.7454,1061
2007-11-12,1.7775,1062
2007-11-13,1.766,1063
2007-11-14,1.733,1064
2007-11-16,1.7455,1065
2007-11-19,1.7664,1066
2007-11-20,1.7585,1067
2007-11-21,1.7759,1068
2007-11-22,1.7795,1069
2007-11-23,1.8033,1070
2007-11-26,1.8232,1071
2007-11-27,1.8365,1072
2007-11-28,1.794,1073
2007-11-29,1.7935,1074
2007-11-30,1.7924,1075
2007-12-03,1.7929,1076
2007-12-04,1.8088,1077
2007-12-05,1.7964,1078
2007-12-06,1.7748,1079
2007-12-07,1.7591,1080
2007-12-10,1.7657,1081
2007-12-11,1.7571,1082
2007-12-12,1.7728,1083
2007-12-13,1.782,1084
2007-12-14,1.7955,1085
2007-12-17,1.813,1086
2007-12-18,1.8125,1087
2007-12-19,1.801,1088
2007-12-20,1.804,1089
2007-12-21,1.7926,1090
2007-12-24,1.791,1091
2007-12-25,1.7922,1092
2007-12-26,1.7711,1093
2007-12-27,1.7602,1094
2007-12-28,1.7761,1095
2007-12-31,1.78,1096
2008-01-02,1.7712,1097
2008-01-03,1.7521,1098
2008-01-04,1.7547,1099
2008-01-07,1.764,1100
2008-01-08,1.7605,1101
2008-01-09,1.7684,1102
2008-01-10,1.757,1103
2008-01-11,1.7471,1104
2008-01-14,1.7342,1105
2008-01-15,1.7521,1106
2008-01-16,1.7729,1107
2008-01-17,1.7856,1108
2008-01-18,1.7852,1109
2008-01-21,1.8306,1110
2008-01-22,1.7924,1111
2008-01-23,1.8245,1112
2008-01-24,1.7855,1113
2008-01-25,1.7816,1114
2008-01-28,1.7839,1115
2008-01-29,1.78,1116
2008-01-30,1.7797,1117
2008-01-31,1.7592,1118
2008-02-01,1.7454,1119
2008-02-04,1.744,1120
2008-02-05,1.763,1121
2008-02-06,1.7522,1122
2008-02-07,1.7572,1123
2008-02-08,1.7692,1124
2008-02-11,1.7574,1125
2008-02-12,1.7495,1126
2008-02-13,1.7426,1127
2008-02-14,1.7502,1128
2008-02-15,1.7534,1129
2008-02-18,1.7353,1130
2008-02-19,1.7322,1131
2008-02-20,1.7225,1132
2008-02-21,1.7095,1133
2008-02-22,1.7075,1134
2008-02-25,1.705,1135
2008-02-26,1.6839,1136
2008-02-27,1.6705,1137
2008-02-28,1.6689,1138
2008-02-29,1.6907,1139
2008-03-03,1.672,1140
2008-03-04,1.6859,1141
2008-03-05,1.6701,1142
2008-03-06,1.6789,1143
2008-03-07,1.6834,1144
2008-03-10,1.7064,1145
2008-03-11,1.6822,1146
2008-03-12,1.6738,1147
2008-03-13,1.6918,1148
2008-03-14,1.7119,1149
2008-03-17,1.7226,1150
2008-03-18,1.6891,1151
2008-03-19,1.7205,1152
2008-03-20,1.7328,1153
2008-03-21,1.7318,1154
2008-03-24,1.7465,1155
2008-03-25,1.7309,1156
2008-03-26,1.7251,1157
2008-03-27,1.736,1158
2008-03-28,1.7434,1159
2008-03-31,1.7519,1160
2008-04-01,1.7444,1161
2008-04-02,1.727,1162
2008-04-03,1.717,1163
2008-04-04,1.7095,1164
2008-04-07,1.7039,1165
2008-04-08,1.6935,1166
2008-04-09,1.6885,1167
2008-04-10,1.684,1168
2008-04-11,1.6906,1169
2008-04-14,1.687,1170
2008-04-15,1.6833,1171
2008-04-16,1.6619,1172
2008-04-17,1.6577,1173
2008-04-18,1.669,1174
2008-04-21,1.664,1175
2008-04-22,1.6602,1176
2008-04-23,1.6579,1177
2008-04-24,1.67,1178
2008-04-25,1.6667,1179
2008-04-28,1.6884,1180
2008-04-29,1.7044,1181
2008-04-30,1.6629,1182
2008-05-01,1.6626,1183
2008-05-02,1.6498,1184
2008-05-05,1.658,1185
2008-05-06,1.6597,1186
2008-05-07,1.6892,1187
2008-05-08,1.6928,1188
2008-05-09,1.6852,1189
2008-05-12,1.6645,1190
2008-05-13,1.6557,1191
2008-05-14,1.663,1192
2008-05-15,1.6545,1193
2008-05-16,1.641,1194
2008-05-19,1.6488,1195
2008-05-20,1.6495,1196
2008-05-21,1.6582,1197
2008-05-23,1.6593,1198
2008-05-26,1.6587,1199
2008-05-27,1.6705,1200
2008-05-28,1.6547,1201
2008-05-29,1.637,1202
2008-05-30,1.627,1203
2008-06-02,1.6315,1204
2008-06-03,1.6286,1205
2008-06-04,1.6287,1206
2008-06-05,1.6264,1207
2008-06-06,1.6341,1208
2008-06-09,1.6262,1209
2008-06-10,1.6455,1210
2008-06-11,1.6408,1211
2008-06-12,1.6342,1212
2008-06-13,1.6355,1213
2008-06-16,1.6247,1214
2008-06-17,1.6073,1215
2008-06-18,1.6063,1216
2008-06-19,1.603,1217
2008-06-20,1.6057,1218
2008-06-23,1.6115,1219
2008-06-24,1.6028,1220
2008-06-25,1.5915,1221
2008-06-26,1.6042,1222
2008-06-27,1.594,1223
2008-06-30,1.6037,1224
2008-07-01,1.598,1225
2008-07-02,1.6086,1226
2008-07-03,1.6137,1227
2008-07-04,1.607,1228
2008-07-07,1.6015,1229
2008-07-08,1.612,1230
2008-07-09,1.6095,1231
2008-07-10,1.605,1232
2008-07-11,1.601,1233
2008-07-14,1.5948,1234
2008-07-15,1.5931,1235
2008-07-16,1.5966,1236
2008-07-17,1.5983,1237
2008-07-18,1.5893,1238
2008-07-21,1.5814,1239
2008-07-22,1.5792,1240
2008-07-23,1.5836,1241
2008-07-24,1.5781,1242
2008-07-25,1.5728,1243
2008-07-28,1.5757,1244
2008-07-29,1.5686,1245
2008-07-30,1.562,1246
2008-07-31,1.5654,1247
2008-08-01,1.56,1248
2008-08-04,1.5619,1249
2008-08-05,1.5746,1250
2008-08-06,1.5775,1251
2008-08-07,1.5972,1252
2008-08-08,1.6087,1253
2008-08-11,1.6236,1254
2008-08-12,1.6226,1255
2008-08-13,1.6115,1256
2008-08-14,1.6236,1257
2008-08-15,1.638,1258
2008-08-18,1.6394,1259
2008-08-19,1.6234,1260
2008-08-20,1.6185,1261
2008-08-21,1.609,1262
2008-08-22,1.627,1263
2008-08-25,1.6312,1264
2008-08-26,1.6288,1265
2008-08-27,1.6219,1266
2008-08-28,1.6324,1267
2008-08-29,1.6315,1268
2008-09-01,1.6497,1269
2008-09-02,1.6592,1270
2008-09-03,1.6775,1271
2008-09-04,1.7175,1272
2008-09-05,1.716,1273
2008-09-08,1.736,1274
2008-09-09,1.777,1275
2008-09-10,1.7878,1276
2008-09-11,1.8123,1277
2008-09-12,1.781,1278
2008-09-15,1.8149,1279
2008-09-16,1.808,1280
2008-09-17,1.8892,1281
2008-09-18,1.8965,1282
2008-09-19,1.8298,1283
2008-09-22,1.8032,1284
2008-09-23,1.8465,1285
2008-09-24,1.8596,1286
2008-09-25,1.8206,1287
2008-09-26,1.8445,1288
2008-09-29,1.9634,1289
2008-09-30,1.9046,1290
2008-10-01,1.9176,1291
2008-10-02,2.0206,1292
2008-10-03,2.044,1293
2008-10-06,2.179,1294
2008-10-07,2.311,1295
2008-10-08,2.3342,1296
2008-10-09,2.2826,1297
2008-10-10,2.313,1298
2008-10-13,2.144,1299
2008-10-14,2.0963,1300
2008-10-15,2.2265,1301
2008-10-16,2.1335,1302
2008-10-17,2.119,1303
2008-10-20,2.1183,1304
2008-10-21,2.2386,1305
2008-10-22,2.379,1306
2008-10-23,2.2608,1307
2008-10-24,2.3075,1308
2008-10-27,2.2506,1309
2008-10-28,2.161,1310
2008-10-29,2.1335,1311
2008-10-30,2.105,1312
2008-10-31,2.159,1313
2008-11-03,2.1795,1314
2008-11-04,2.1123,1315
2008-11-05,2.1295,1316
2008-11-06,2.2182,1317
2008-11-07,2.1643,1318
2008-11-10,2.172,1319
2008-11-11,2.2085,1320
2008-11-12,2.3176,1321
2008-11-13,2.3305,1322
2008-11-14,2.2415,1323
2008-11-17,2.2891,1324
2008-11-18,2.327,1325
2008-11-19,2.3952,1326
2008-11-20,2.3925,1327
2008-11-21,2.4614,1328
2008-11-24,2.3195,1329
2008-11-25,2.3148,1330
2008-11-26,2.2242,1331
2008-11-27,2.3067,1332
2008-11-28,2.3063,1333
2008-12-01,2.3373,1334
2008-12-02,2.4079,1335
2008-12-03,2.4975,1336
2008-12-04,2.5035,1337
2008-12-05,2.4335,1338
2008-12-08,2.5127,1339
2008-12-09,2.4716,1340
2008-12-10,2.4466,1341
2008-12-11,2.3659,1342
2008-12-12,2.3942,1343
2008-12-15,2.3848,1344
2008-12-16,2.3149,1345
2008-12-17,2.3634,1346
2008-12-18,2.4274,1347
2008-12-19,2.3552,1348
2008-12-22,2.4054,1349
2008-12-23,2.377,1350
2008-12-24,2.376,1351
2008-12-26,2.366,1352
2008-12-29,2.3972,1353
2008-12-30,2.3298,1354
2008-12-31,2.3145,1355
2009-01-02,2.3177,1356
2009-01-05,2.2372,1357
2009-01-06,2.1765,1358
2009-01-07,2.2676,1359
2009-01-08,2.2948,1360
2009-01-09,2.2532,1361
2009-01-12,2.3156,1362
2009-01-13,2.3168,1363
2009-01-14,2.3705,1364
2009-01-15,2.3543,1365
2009-01-16,2.3304,1366
2009-01-19,2.3535,1367
2009-01-20,2.3747,1368
2009-01-21,2.3373,1369
2009-01-22,2.3205,1370
2009-01-23,2.3297,1371
2009-01-26,2.3227,1372
2009-01-27,2.3424,1373
2009-01-28,2.2717,1374
2009-01-29,2.2935,1375
2009-01-30,2.323,1376
2009-02-02,2.3147,1377
2009-02-03,2.3052,1378
2009-02-04,2.3075,1379
2009-02-05,2.2823,1380
2009-02-06,2.2435,1381
2009-02-09,2.2589,1382
2009-02-10,2.3093,1383
2009-02-11,2.2692,1384
2009-02-12,2.3071,1385
2009-02-13,2.254,1386
2009-02-16,2.274,1387
2009-02-17,2.3394,1388
2009-02-18,2.355,1389
2009-02-19,2.3738,1390
2009-02-20,2.3835,1391
2009-02-23,2.3815,1392
2009-02-24,2.384,1393
2009-02-25,2.3691,1394
2009-02-26,2.3556,1395
2009-02-27,2.3866,1396
2009-03-02,2.4473,1397
2009-03-03,2.4171,1398
2009-03-04,2.3691,1399
2009-03-05,2.393,1400
2009-03-06,2.3755,1401
2009-03-09,2.3862,1402
2009-03-10,2.3334,1403
2009-03-11,2.3402,1404
2009-03-12,2.2957,1405
2009-03-13,2.3052,1406
2009-03-16,2.2842,1407
2009-03-17,2.2825,1408
2009-03-18,2.2495,1409
2009-03-19,2.2564,1410
2009-03-20,2.27,1411
2009-03-23,2.2449,1412
2009-03-24,2.2492,1413
2009-03-25,2.2378,1414
2009-03-26,2.2488,1415
2009-03-27,2.2911,1416
2009-03-30,2.331,1417
2009-03-31,2.3228,1418
2009-04-01,2.2738,1419
2009-04-02,2.2312,1420
2009-04-03,2.2097,1421
2009-04-06,2.2227,1422
2009-04-07,2.2156,1423
2009-04-08,2.2032,1424
2009-04-09,2.171,1425
2009-04-10,2.171,1426
2009-04-13,2.173,1427
2009-04-14,2.2086,1428
2009-04-15,2.1835,1429
2009-04-16,2.1741,1430
2009-04-17,2.1952,1431
2009-04-20,2.2477,1432
2009-04-21,2.2212,1433
2009-04-22,2.2106,1434
2009-04-23,2.2054,1435
2009-04-24,2.1838,1436
2009-04-27,2.2236,1437
2009-04-28,2.2008,1438
2009-04-29,2.1796,1439
2009-04-30,2.1904,1440
2009-05-01,2.174,1441
2009-05-04,2.1142,1442
2009-05-05,2.1361,1443
2009-05-06,2.1137,1444
2009-05-07,2.1113,1445
2009-05-08,2.0608,1446
2009-05-11,2.0678,1447
2009-05-12,2.0705,1448
2009-05-13,2.114,1449
2009-05-14,2.0862,1450
2009-05-15,2.1153,1451
2009-05-18,2.0706,1452
2009-05-19,2.0404,1453
2009-05-20,2.0335,1454
2009-05-21,2.0311,1455
2009-05-22,2.0269,1456
2009-05-25,2.0274,1457
2009-05-26,2.0067,1458
2009-05-27,2.0405,1459
2009-05-28,2.0025,1460
2009-05-29,1.9702,1461
2009-06-01,1.9518,1462
2009-06-02,1.9231,1463
2009-06-03,1.9648,1464
2009-06-04,1.9378,1465
2009-06-05,1.9615,1466
2009-06-08,1.9633,1467
2009-06-09,1.944,1468
2009-06-10,1.9474,1469
2009-06-11,1.924,1470
2009-06-12,1.926,1471
2009-06-15,1.9502,1472
2009-06-16,1.9735,1473
2009-06-17,1.9706,1474
2009-06-18,1.972,1475
2009-06-19,1.9753,1476
2009-06-22,2.0327,1477
2009-06-23,1.9794,1478
2009-06-24,1.9709,1479
2009-06-25,1.9426,1480
2009-06-26,1.9363,1481
2009-06-29,1.9567,1482
2009-06-30,1.9518,1483
2009-07-01,1.9325,1484
2009-07-02,1.9557,1485
2009-07-03,1.9534,1486
2009-07-06,1.9525,1487
2009-07-07,1.9975,1488
2009-07-08,2.0032,1489
2009-07-09,2.0092,1490
2009-07-10,1.9958,1491
2009-07-13,1.9782,1492
2009-07-14,1.9605,1493
2009-07-15,1.933,1494
2009-07-16,1.9318,1495
2009-07-17,1.9261,1496
2009-07-20,1.9,1497
2009-07-21,1.8977,1498
2009-07-22,1.9038,1499
2009-07-23,1.8991,1500
2009-07-24,1.8958,1501
2009-07-27,1.8735,1502
2009-07-28,1.8809,1503
2009-07-29,1.8935,1504
2009-07-30,1.883,1505
2009-07-31,1.8651,1506
2009-08-03,1.825,1507
2009-08-04,1.8163,1508
2009-08-05,1.8136,1509
2009-08-06,1.8418,1510
2009-08-07,1.8203,1511
2009-08-10,1.8407,1512
2009-08-11,1.849,1513
2009-08-12,1.8388,1514
2009-08-13,1.8237,1515
2009-08-14,1.8484,1516
2009-08-17,1.8807,1517
2009-08-18,1.8443,1518
2009-08-19,1.8415,1519
2009-08-20,1.8442,1520
2009-08-21,1.8299,1521
2009-08-24,1.841,1522
2009-08-25,1.8616,1523
2009-08-26,1.862,1524
2009-08-27,1.8668,1525
2009-08-28,1.8812,1526
2009-08-31,1.8804,1527
2009-09-01,1.9137,1528
2009-09-02,1.8864,1529
2009-09-03,1.8603,1530
2009-09-04,1.8442,1531
2009-09-07,1.8426,1532
2009-09-08,1.8296,1533
2009-09-09,1.8338,1534
2009-09-10,1.8105,1535
2009-09-11,1.8306,1536
2009-09-14,1.8125,1537
2009-09-15,1.8037,1538
2009-09-16,1.8027,1539
2009-09-17,1.8055,1540
2009-09-18,1.8082,1541
2009-09-21,1.8247,1542
2009-09-22,1.7929,1543
2009-09-23,1.798,1544
2009-09-24,1.8002,1545
2009-09-25,1.7901,1546
2009-09-28,1.7872,1547
2009-09-29,1.7882,1548
2009-09-30,1.767,1549
2009-10-01,1.7866,1550
2009-10-02,1.782,1551
2009-10-05,1.7598,1552
2009-10-06,1.7596,1553
2009-10-07,1.7485,1554
2009-10-08,1.7364,1555
2009-10-09,1.741,1556
2009-10-12,1.744,1557
2009-10-13,1.7216,1558
2009-10-14,1.7009,1559
2009-10-15,1.701,1560
2009-10-16,1.71,1561
2009-10-19,1.7177,1562
2009-10-20,1.7547,1563
2009-10-21,1.7345,1564
2009-10-22,1.7185,1565
2009-10-23,1.7173,1566
2009-10-26,1.7328,1567
2009-10-27,1.7448,1568
2009-10-28,1.7793,1569
2009-10-29,1.7328,1570
2009-10-30,1.7612,1571
2009-11-02,1.764,1572
2009-11-03,1.7446,1573
2009-11-04,1.7207,1574
2009-11-05,1.7165,1575
2009-11-06,1.7202,1576
2009-11-09,1.6989,1577
2009-11-10,1.7117,1578
2009-11-11,1.7182,1579
2009-11-12,1.7359,1580
2009-11-13,1.7225,1581
2009-11-16,1.7122,1582
2009-11-17,1.7117,1583
2009-11-18,1.7255,1584
2009-11-19,1.7268,1585
2009-11-20,1.7314,1586
2009-11-23,1.7265,1587
2009-11-24,1.7313,1588
2009-11-25,1.7221,1589
2009-11-26,1.7469,1590
2009-11-27,1.7408,1591
2009-11-30,1.7557,1592
2009-12-01,1.7207,1593
2009-12-02,1.7186,1594
2009-12-03,1.7103,1595
2009-12-04,1.7315,1596
2009-12-07,1.7336,1597
2009-12-08,1.762,1598
2009-12-09,1.7622,1599
2009-12-10,1.7567,1600
2009-12-11,1.7585,1601
2009-12-14,1.7465,1602
2009-12-15,1.752,1603
2009-12-16,1.7563,1604
2009-12-17,1.7818,1605
2009-12-18,1.7802,1606
2009-12-21,1.7846,1607
2009-12-22,1.7809,1608
2009-12-23,1.76,1609
2009-12-24,1.763,1610
2009-12-25,1.763,1611
2009-12-28,1.7418,1612
2009-12-29,1.7407,1613
2009-12-30,1.7416,1614
2009-12-31,1.7445,1615
2010-01-04,1.72,1616
2010-01-05,1.7306,1617
2010-01-06,1.731,1618
2010-01-07,1.7465,1619
2010-01-08,1.7264,1620
2010-01-11,1.7373,1621
2010-01-12,1.7484,1622
2010-01-13,1.7569,1623
2010-01-14,1.7602,1624
2010-01-15,1.7723,1625
2010-01-18,1.7643,1626
2010-01-19,1.7701,1627
2010-01-20,1.7888,1628
2010-01-21,1.803,1629
2010-01-22,1.8247,1630
2010-01-25,1.821,1631
2010-01-26,1.8353,1632
2010-01-27,1.858,1633
2010-01-28,1.872,1634
2010-01-29,1.895,1635
2010-02-01,1.8481,1636
2010-02-02,1.8297,1637
2010-02-03,1.8525,1638
2010-02-04,1.8769,1639
2010-02-05,1.8793,1640
2010-02-08,1.8755,1641
2010-02-09,1.8473,1642
2010-02-10,1.8562,1643
2010-02-11,1.8433,1644
2010-02-12,1.8544,1645
2010-02-17,1.8304,1646
2010-02-18,1.8088,1647
2010-02-19,1.8027,1648
2010-02-22,1.8113,1649
2010-02-23,1.8269,1650
2010-02-24,1.8246,1651
2010-02-25,1.8238,1652
2010-02-26,1.8076,1653
2010-03-01,1.7978,1654
2010-03-02,1.7928,1655
2010-03-03,1.7915,1656
2010-03-04,1.7884,1657
2010-03-05,1.7782,1658
2010-03-08,1.7885,1659
2010-03-09,1.7757,1660
2010-03-10,1.7688,1661
2010-03-11,1.7639,1662
2010-03-12,1.7624,1663
2010-03-15,1.7644,1664
2010-03-16,1.7674,1665
2010-03-17,1.767,1666
2010-03-18,1.7917,1667
2010-03-19,1.8017,1668
2010-03-22,1.7897,1669
2010-03-23,1.7761,1670
2010-03-24,1.8012,1671
2010-03-25,1.8191,1672
2010-03-26,1.819,1673
2010-03-29,1.7945,1674
2010-03-30,1.7899,1675
2010-03-31,1.7813,1676
2010-04-01,1.7646,1677
2010-04-05,1.7618,1678
2010-04-06,1.7531,1679
2010-04-07,1.7813,1680
2010-04-08,1.7809,1681
2010-04-09,1.764,1682
2010-04-12,1.7532,1683
2010-04-13,1.7495,1684
2010-04-14,1.7455,1685
2010-04-15,1.7488,1686
2010-04-16,1.7582,1687
2010-04-19,1.754,1688
2010-04-20,1.7509,1689
2010-04-22,1.7638,1690
2010-04-23,1.7565,1691
2010-04-26,1.7465,1692
2010-04-27,1.7713,1693
2010-04-28,1.7485,1694
2010-04-29,1.7277,1695
2010-04-30,1.7394,1696
2010-05-03,1.727,1697
2010-05-04,1.7648,1698
2010-05-05,1.7951,1699
2010-05-06,1.8551,1700
2010-05-07,1.838,1701
2010-05-10,1.771,1702
2010-05-11,1.7904,1703
2010-05-12,1.7741,1704
2010-05-13,1.7756,1705
2010-05-14,1.7993,1706
2010-05-17,1.8006,1707
2010-05-18,1.8219,1708
2010-05-19,1.8278,1709
2010-05-20,1.8836,1710
2010-05-21,1.8534,1711
2010-05-24,1.8704,1712
2010-05-25,1.8451,1713
2010-05-26,1.8717,1714
2010-05-27,1.8153,1715
2010-05-28,1.8171,1716
2010-05-31,1.8209,1717
2010-06-01,1.8478,1718
2010-06-02,1.8176,1719
2010-06-04,1.8654,1720
2010-06-07,1.8798,1721
2010-06-08,1.8543,1722
2010-06-09,1.8501,1723
2010-06-10,1.8045,1724
2010-06-11,1.8107,1725
2010-06-14,1.8111,1726
2010-06-15,1.7875,1727
2010-06-16,1.7873,1728
2010-06-17,1.7802,1729
2010-06-18,1.7721,1730
2010-06-21,1.7712,1731
2010-06-22,1.788,1732
2010-06-23,1.7873,1733
2010-06-24,1.7836,1734
2010-06-25,1.7802,1735
2010-06-28,1.7803,1736
2010-06-29,1.8134,1737
2010-06-30,1.8047,1738
2010-07-01,1.7911,1739
2010-07-02,1.7721,1740
2010-07-05,1.7774,1741
2010-07-06,1.7796,1742
2010-07-07,1.7674,1743
2010-07-08,1.7605,1744
2010-07-09,1.7554,1745
2010-07-12,1.7607,1746
2010-07-13,1.757,1747
2010-07-14,1.7626,1748
2010-07-15,1.7629,1749
2010-07-16,1.7821,1750
2010-07-19,1.7926,1751
2010-07-20,1.7742,1752
2010-07-21,1.7808,1753
2010-07-22,1.7581,1754
2010-07-23,1.7738,1755
2010-07-26,1.7624,1756
2010-07-27,1.7672,1757
2010-07-28,1.769,1758
2010-07-29,1.758,1759
2010-07-30,1.7549,1760
2010-08-02,1.752,1761
2010-08-03,1.7574,1762
2010-08-04,1.7522,1763
2010-08-05,1.7518,1764
2010-08-06,1.7609,1765
2010-08-09,1.7489,1766
2010-08-10,1.7534,1767
2010-08-11,1.7748,1768
2010-08-12,1.7697,1769
2010-08-13,1.772,1770
2010-08-16,1.7546,1771
2010-08-17,1.7544,1772
2010-08-18,1.7531,1773
2010-08-19,1.7555,1774
2010-08-20,1.7562,1775
2010-08-23,1.77,1776
2010-08-24,1.7705,1777
2010-08-25,1.7635,1778
2010-08-26,1.7619,1779
2010-08-27,1.7501,1780
2010-08-30,1.7594,1781
2010-08-31,1.7559,1782
2010-09-01,1.746,1783
2010-09-02,1.726,1784
2010-09-03,1.7328,1785
2010-09-06,1.7267,1786
2010-09-08,1.7263,1787
2010-09-09,1.7203,1788
2010-09-10,1.7222,1789
2010-09-13,1.7106,1790
2010-09-14,1.7099,1791
2010-09-15,1.7236,1792
2010-09-16,1.7118,1793
2010-09-17,1.7213,1794
2010-09-20,1.7331,1795
2010-09-21,1.7108,1796
2010-09-22,1.7183,1797
2010-09-23,1.723,1798
2010-09-24,1.7109,1799
2010-09-27,1.7106,1800
2010-09-28,1.7079,1801
2010-10-04,1.699,1802
2010-10-05,1.6648,1803
2010-10-06,1.6792,1804
2010-10-07,1.6815,1805
2010-10-08,1.6664,1806
2010-10-11,1.6692,1807
2010-10-13,1.6525,1808
2010-10-14,1.6602,1809
2010-10-15,1.6654,1810
2010-10-18,1.6655,1811
2010-10-19,1.6829,1812
2010-10-20,1.6743,1813
2010-10-21,1.6996,1814
2010-10-22,1.7099,1815
2010-10-25,1.7061,1816
2010-10-26,1.7032,1817
2010-10-27,1.7207,1818
2010-10-28,1.713,1819
2010-10-29,1.7019,1820
2010-11-01,1.7039,1821
2010-11-03,1.7001,1822
2010-11-04,1.6773,1823
2010-11-05,1.6785,1824
2010-11-08,1.6985,1825
2010-11-09,1.6987,1826
2010-11-10,1.7115,1827
2010-11-11,1.7162,1828
2010-11-12,1.7221,1829
2010-11-16,1.7401,1830
2010-11-17,1.7254,1831
2010-11-18,1.7154,1832
2010-11-19,1.7192,1833
2010-11-22,1.7281,1834
2010-11-23,1.7357,1835
2010-11-24,1.7222,1836
2010-11-25,1.721,1837
2010-11-26,1.7264,1838
2010-11-29,1.724,1839
2010-11-30,1.7129,1840
2010-12-01,1.7057,1841
2010-12-02,1.696,1842
2010-12-03,1.6862,1843
2010-12-06,1.6749,1844
2010-12-07,1.6812,1845
2010-12-08,1.6963,1846
2010-12-09,1.7097,1847
2010-12-10,1.7132,1848
2010-12-13,1.695,1849
2010-12-14,1.6927,1850
2010-12-15,1.7051,1851
2010-12-16,1.7008,1852
2010-12-17,1.7147,1853
2010-12-20,1.7074,1854
2010-12-21,1.6964,1855
2010-12-22,1.6961,1856
2010-12-23,1.6965,1857
2010-12-24,1.6971,1858
2010-12-27,1.6909,1859
2010-12-28,1.691,1860
2010-12-29,1.6779,1861
2010-12-30,1.6619,1862
2010-12-31,1.6613,1863
2011-01-03,1.6496,1864
2011-01-04,1.6618,1865
2011-01-05,1.6746,1866
2011-01-06,1.6861,1867
2011-01-07,1.6875,1868
2011-01-10,1.689,1869
2011-01-11,1.6881,1870
2011-01-12,1.6754,1871
2011-01-13,1.6677,1872
2011-01-14,1.6844,1873
2011-01-17,1.6823,1874
2011-01-18,1.6764,1875
2011-01-19,1.6732,1876
2011-01-20,1.6738,1877
2011-01-21,1.6684,1878
2011-01-24,1.6713,1879
2011-01-25,1.672,1880
2011-01-26,1.6703,1881
2011-01-27,1.6785,1882
2011-01-28,1.6846,1883
2011-01-31,1.6736,1884
2011-02-01,1.6624,1885
2011-02-02,1.6674,1886
2011-02-03,1.6696,1887
2011-02-04,1.6734,1888
2011-02-07,1.6772,1889
2011-02-08,1.6655,1890
2011-02-09,1.6602,1891
2011-02-10,1.67,1892
2011-02-11,1.666,1893
2011-02-14,1.6675,1894
2011-02-15,1.6692,1895
2011-02-16,1.6714,1896
2011-02-17,1.6626,1897
2011-02-18,1.6635,1898
2011-02-21,1.6668,1899
2011-02-22,1.6708,1900
2011-02-23,1.6754,1901
2011-02-24,1.664,1902
2011-02-25,1.6751,1903
2011-02-28,1.6632,1904
2011-03-01,1.6633,1905
2011-03-02,1.6595,1906
2011-03-03,1.651,1907
2011-03-04,1.6435,1908
2011-03-09,1.6547,1909
2011-03-10,1.6617,1910
2011-03-11,1.6647,1911
2011-03-14,1.66,1912
2011-03-15,1.666,1913
2011-03-16,1.6756,1914
2011-03-17,1.6784,1915
2011-03-18,1.6652,1916
2011-03-21,1.666,1917
2011-03-22,1.6598,1918
2011-03-23,1.6608,1919
2011-03-24,1.659,1920
2011-03-25,1.6599,1921
2011-03-28,1.6629,1922
2011-03-29,1.6463,1923
2011-03-30,1.6291,1924
2011-03-31,1.6325,1925
2011-04-01,1.6066,1926
2011-04-04,1.6076,1927
2011-04-05,1.6095,1928
2011-04-06,1.6146,1929
2011-04-07,1.5867,1930
2011-04-08,1.573,1931
2011-04-11,1.5833,1932
2011-04-12,1.5947,1933
2011-04-13,1.5868,1934
2011-04-14,1.5781,1935
2011-04-15,1.5767,1936
2011-04-18,1.5893,1937
2011-04-19,1.5772,1938
2011-04-20,1.566,1939
2011-04-25,1.5696,1940
2011-04-26,1.5625,1941
2011-04-27,1.5659,1942
2011-04-28,1.5778,1943
2011-04-29,1.5743,1944
2011-05-02,1.5884,1945
2011-05-03,1.5866,1946
2011-05-04,1.6176,1947
2011-05-05,1.6221,1948
2011-05-06,1.6155,1949
2011-05-09,1.6142,1950
2011-05-10,1.6038,1951
2011-05-11,1.6219,1952
2011-05-12,1.6195,1953
2011-05-13,1.6367,1954
2011-05-16,1.6353,1955
2011-05-17,1.6165,1956
2011-05-18,1.6097,1957
2011-05-19,1.6164,1958
2011-05-20,1.6236,1959
2011-05-23,1.6333,1960
2011-05-24,1.624,1961
2011-05-25,1.6297,1962
2011-05-26,1.615,1963
